link_id,from_node_id,to_node_id,facility_type,dir_flag,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1000083,1500085,1500086,bus,1,19506.2,1,service_links,1369.4128704832121,2,999999,20.541193057248183,0.0,4.0,1999998,0.15,4,0,"LINESTRING (-96.69672536 43.546493909999995, -96.6797523 43.545927539999994)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,7,19506.2:1;7;11;12;13;16
1000084,1500086,1500087,bus,1,19506.2,1,service_links,1675.4564163098769,2,999999,16.754564163098767,0.0,6.0,1999998,0.15,4,0,"LINESTRING (-96.6797523 43.545927539999994, -96.65984539 43.541588579999996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,11,19506.2:1;7;11;12;13;16
1000085,1500087,1500082,bus,1,19506.2,1,service_links,312.26136503460555,2,999999,2.3419602377595417,0.0,8.0,1999998,0.15,4,0,"LINESTRING (-96.65984539 43.541588579999996, -96.6573663888705 43.543746637207995)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,12,19506.2:1;7;11;12;13;16
1000086,1500082,1500088,bus,1,19506.2,1,service_links,739.4812368593251,2,999999,22.184437105779754,0.0,2.0,1999998,0.15,4,0,"LINESTRING (-96.6573663888705 43.543746637207995, -96.65494558 43.537332019999994)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,13,19506.2:1;7;11;12;13;16
1000087,1500089,1500090,bus,1,19506.2,1,service_links,4869.389615269284,2,999999,36.52042211451963,0.0,8.0,1999998,0.15,4,0,"LINESTRING (-96.65494558 43.537332019999994, -96.71397392 43.546653649999996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,1,19506.2:1;8;9
1000088,1500090,1500084,bus,1,19506.2,1,service_links,951.1718617518472,2,999999,28.535155852555416,0.0,2.0,1999998,0.15,4,0,"LINESTRING (-96.71397392 43.546653649999996, -96.72551594000001 43.544869379999994)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,8,19506.2:1;8;9
1000089,1500094,1500092,bus,1,19552.1,1,service_links,1139.9715425937936,2,999999,11.399715425937934,0.0,6.0,1999998,0.15,4,0,"LINESTRING (-96.77274943 43.520447309999994, -96.76094281 43.514808099999996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,1,19552.1:1;4;11;19
1000090,1500092,1500093,bus,1,19552.1,1,service_links,2552.1972891947453,2,999999,17.014648594631634,0.0,9.0,1999998,0.15,4,0,"LINESTRING (-96.76094281 43.514808099999996, -96.73126238 43.52278231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,4,19552.1:1;4;11;19
1000091,1500093,1500091,bus,1,19552.1,1,service_links,2499.2753248118024,2,999999,16.661835498745347,0.0,9.0,1999998,0.15,4,0,"LINESTRING (-96.73126238 43.52278231, -96.72551594000001 43.544869379999994)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,11,19552.1:1;4;11;19
1000092,1500095,1500096,bus,1,19552.2,1,service_links,2620.1247420093314,2,999999,22.458212074365697,0.0,7.0,1999998,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.73150022 43.52170887)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,1,19552.2:1;8;16;19
1000093,1500096,1500097,bus,1,19552.2,1,service_links,2494.9870344388296,2,999999,18.712402758291223,0.0,8.0,1999998,0.15,4,0,"LINESTRING (-96.73150022 43.52170887, -96.76094281 43.514808099999996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,8,19552.2:1;8;16;19
1000094,1500097,1500098,bus,1,19552.2,1,service_links,1139.9715425937936,2,999999,8.54978656945345,0.0,8.0,1999998,0.15,4,0,"LINESTRING (-96.76094281 43.514808099999996, -96.77274943 43.520447309999994)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,16,19552.2:1;8;16;19
1000094,1000007,1500001,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767253:1;11;17;20;25;31;39
1000095,1500001,1000007,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767253:1;11;17;20;25;31;39
1000096,1000007,1500002,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767253:1;39
1000097,1500002,1000007,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767253:1;39
1000098,1000008,1500003,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.76126285000001 43.514020069999994, -96.76116285 43.51412007)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767267:1;11;17;20;25;31;39
1000099,1500003,1000008,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.76126285000001 43.514020069999994, -96.76116285 43.51412007)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767267:1;11;17;20;25;31;39
1000100,1000009,1500004,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767270:1;11;17;20;25;31;39
1000101,1500004,1000009,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767270:1;11;17;20;25;31;39
1000102,1000010,1500005,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.76018883 43.513448049999994, -96.76008883 43.51354805)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767275:1;11;17;20;25;31;39
1000103,1500005,1000010,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.76018883 43.513448049999994, -96.76008883 43.51354805)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767275:1;11;17;20;25;31;39
1000104,1000011,1500006,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75488842 43.53100358, -96.75478842 43.53110358)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767281:1;11;17;20;25;31;39
1000105,1500006,1000011,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75488842 43.53100358, -96.75478842 43.53110358)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767281:1;11;17;20;25;31;39
1000106,1000057,1500007,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75496843 43.53063202, -96.75486843 43.53073202)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767634:1;11;17;20;25;31;39
1000107,1500007,1000057,bus,1,1340.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75496843 43.53063202, -96.75486843 43.53073202)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1340.2.767634:1;11;17;20;25;31;39
1000108,1000002,1500008,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.7512743986509 43.51456489249669, -96.7511743986509 43.5146648924967)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.4211570:1;8;16;22;29;37;45
1000109,1500008,1000002,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.7512743986509 43.51456489249669, -96.7511743986509 43.5146648924967)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.4211570:1;8;16;22;29;37;45
1000110,1000007,1500009,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767253:1;45
1000111,1500009,1000007,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767253:1;45
1000112,1000007,1500010,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767253:1;8;16;22;29;37;45
1000113,1500010,1000007,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767253:1;8;16;22;29;37;45
1000114,1000009,1500011,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767270:1;8;16;22;29;37;45
1000115,1500011,1000009,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767270:1;8;16;22;29;37;45
1000116,1000013,1500012,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.74141730000001 43.53361131, -96.7413173 43.53371131)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767297:1;8;16;22;29;37;45
1000117,1500012,1000013,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.74141730000001 43.53361131, -96.7413173 43.53371131)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767297:1;8;16;22;29;37;45
1000118,1000014,1500013,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75107796 43.51512748, -96.75097796 43.51522748)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767315:1;8;16;22;29;37;45
1000119,1500013,1000014,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75107796 43.51512748, -96.75097796 43.51522748)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767315:1;8;16;22;29;37;45
1000120,1000015,1500014,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.74127857 43.53269905, -96.74117857 43.53279905)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767323:1;8;16;22;29;37;45
1000121,1500014,1000015,bus,1,1341.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.74127857 43.53269905, -96.74117857 43.53279905)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1341.2.767323:1;8;16;22;29;37;45
1000122,1000007,1500015,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767253:1;42
1000123,1500015,1000007,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767253:1;42
1000124,1000007,1500016,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767253:1;8;16;20;27;34;42
1000125,1500016,1000007,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767253:1;8;16;20;27;34;42
1000126,1000009,1500017,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767270:1;8;16;20;27;34;42
1000127,1500017,1000009,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.77159721000001 43.50468562, -96.77149721 43.50478562)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767270:1;8;16;20;27;34;42
1000128,1000016,1500018,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.73150022 43.52170887, -96.73140022 43.52180887)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767336:1;8;16;20;27;34;42
1000129,1500018,1000016,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.73150022 43.52170887, -96.73140022 43.52180887)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767336:1;8;16;20;27;34;42
1000130,1000017,1500019,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.76094281 43.514808099999996, -96.76084281 43.5149081)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767344:1;8;16;20;27;34;42
1000131,1500019,1000017,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.76094281 43.514808099999996, -96.76084281 43.5149081)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767344:1;8;16;20;27;34;42
1000132,1000018,1500020,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.76142772 43.51461843, -96.76132772 43.51471843)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767352:1;8;16;20;27;34;42
1000133,1500020,1000018,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.76142772 43.51461843, -96.76132772 43.51471843)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767352:1;8;16;20;27;34;42
1000134,1000019,1500021,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.73126238 43.52278231, -96.73116238 43.52288231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767360:1;8;16;20;27;34;42
1000135,1500021,1000019,bus,1,1342.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.73126238 43.52278231, -96.73116238 43.52288231)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1342.2.767360:1;8;16;20;27;34;42
1000136,1000007,1500022,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767253:1;24
1000137,1500022,1000007,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767253:1;24
1000138,1000007,1500023,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767253:1;7;12;18;23;24
1000139,1500023,1000007,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767253:1;7;12;18;23;24
1000140,1000020,1500024,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.69672536 43.546493909999995, -96.69662536 43.54659391)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767372:1;7;12;18;23;24
1000141,1500024,1000020,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.69672536 43.546493909999995, -96.69662536 43.54659391)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767372:1;7;12;18;23;24
1000142,1000022,1500025,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.67582167 43.5438822, -96.67572167 43.5439822)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767377:1;7;12;18;23;24
1000143,1500025,1000022,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.67582167 43.5438822, -96.67572167 43.5439822)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767377:1;7;12;18;23;24
1000144,1000023,1500026,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.69199496 43.54675758, -96.69189496 43.54685758)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767383:1;7;12;18;23;24
1000145,1500026,1000023,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.69199496 43.54675758, -96.69189496 43.54685758)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767383:1;7;12;18;23;24
1000146,1000041,1500027,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71397392 43.546653649999996, -96.71387392 43.54675365)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767506:1;7;12;18;23;24
1000147,1500027,1000041,bus,1,1343.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71397392 43.546653649999996, -96.71387392 43.54675365)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1343.2.767506:1;7;12;18;23;24
1000148,1000007,1500028,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767253:1;26
1000149,1500028,1000007,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767253:1;26
1000150,1000007,1500029,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767253:1;5;11;16;23;26
1000151,1500029,1000007,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767253:1;5;11;16;23;26
1000152,1000024,1500030,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71606984 43.534681109999994, -96.71596984 43.53478111)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767394:1;5;11;16;23;26
1000153,1500030,1000024,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71606984 43.534681109999994, -96.71596984 43.53478111)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767394:1;5;11;16;23;26
1000154,1000025,1500031,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.71145996 43.51867128999999, -96.71135996 43.51877129)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767403:1;5;11;16;23;26
1000155,1500031,1000025,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.71145996 43.51867128999999, -96.71135996 43.51877129)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767403:1;5;11;16;23;26
1000156,1000026,1500032,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72628099 43.517420689999994, -96.72618099 43.51752069)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767408:1;5;11;16;23;26
1000157,1500032,1000026,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72628099 43.517420689999994, -96.72618099 43.51752069)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767408:1;5;11;16;23;26
1000158,1000027,1500033,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72633317 43.53638505999999, -96.72623317 43.53648506)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767415:1;5;11;16;23;26
1000159,1500033,1000027,bus,1,1344.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72633317 43.53638505999999, -96.72623317 43.53648506)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1344.2.767415:1;5;11;16;23;26
1000160,1000007,1500034,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767253:1;12;17;24
1000161,1500034,1000007,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767253:1;12;17;24
1000162,1000007,1500035,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767253:1;24
1000163,1500035,1000007,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.72551594000001 43.544869379999994, -96.72541594 43.54496938)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767253:1;24
1000164,1000028,1500036,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.75163272 43.55938369, -96.75153272 43.55948369)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767426:1;12;17;24
1000165,1500036,1000028,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,0.0,2.0,999999,0.15,4,0,"LINESTRING (-96.75163272 43.55938369, -96.75153272 43.55948369)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767426:1;12;17;24
1000166,1000029,1500037,bus,1,1345.2,2,boarding_links,50.0,1,999999,1.5,1.5,2.0,999999,0.15,4,0,"LINESTRING (-96.73879821 43.561715469999996, -96.73869821 43.56181547)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Sioux Area Metro,-1,1345.2.767432:1;12;17;24
